2026-06-05 09:54:08 [INFO   ] MongoDB connected → localhost / UKG
2026-06-05 09:54:08 [INFO   ] Indexes ensured — 5 created/verified across 10 collections
2026-06-05 09:54:08 [INFO   ] [scheduler] ✔ Registered: attendance_live_sync  (*/5 * * * *)
2026-06-05 09:54:08 [INFO   ] [scheduler] ✔ Registered: leave_sync  (*/30 * * * *)
2026-06-05 09:54:08 [INFO   ] [scheduler] ✔ Registered: shift_sync  (0 * * * *)
2026-06-05 09:54:08 [INFO   ] [scheduler] ✔ Registered: employee_sync  (0 1 * * *)
2026-06-05 09:54:08 [INFO   ] [scheduler] ✔ Registered: consecutive_absence_scan  (0 2 * * *)
2026-06-05 09:54:08 [INFO   ] [scheduler] ✔ Registered: sync_health_check  (*/15 * * * *)
2026-06-05 09:54:08 [INFO   ] [scheduler] Running on startup: sync_health_check
2026-06-05 09:54:08 [INFO   ] [scheduler] 6 jobs active
2026-06-05 09:54:08 [INFO   ] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
2026-06-05 09:54:08 [INFO   ]   HR Analytics API  —  http://localhost:5000
2026-06-05 09:54:08 [INFO   ]   Environment  : development
2026-06-05 09:54:08 [INFO   ]   MongoDB      : localhost
2026-06-05 09:54:08 [INFO   ]   UKG API      : 🟡 SEED MODE
2026-06-05 09:54:08 [INFO   ] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
2026-06-05 09:55:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 09:55:18 [INFO   ] User login success  {"email":"hr@steelplant.in","role":"HR_ADMIN"}
2026-06-05 10:00:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:00:00 [INFO   ] [scheduler] ▶ Starting: leave_sync
2026-06-05 10:00:00 [INFO   ] [scheduler] ▶ Starting: shift_sync
2026-06-05 10:00:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 10:05:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:10:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:15:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 10:15:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:20:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:25:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:30:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:30:00 [INFO   ] [scheduler] ▶ Starting: leave_sync
2026-06-05 10:30:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 10:35:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:40:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:45:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:45:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 10:50:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:55:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 10:55:32 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 10:56:07 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 11:00:00 [INFO   ] [scheduler] ▶ Starting: shift_sync
2026-06-05 11:00:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 11:00:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:00:00 [INFO   ] [scheduler] ▶ Starting: leave_sync
2026-06-05 11:05:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:10:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:15:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:15:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 11:20:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:25:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:30:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 11:30:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:30:00 [INFO   ] [scheduler] ▶ Starting: leave_sync
2026-06-05 11:35:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:40:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:45:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 11:45:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:50:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 11:51:10 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 11:54:21 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 11:55:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:00:00 [INFO   ] [scheduler] ▶ Starting: shift_sync
2026-06-05 12:00:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 12:00:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:00:00 [INFO   ] [scheduler] ▶ Starting: leave_sync
2026-06-05 12:03:13 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 12:05:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:05:49 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 12:05:55 [INFO   ] User login success  {"email":"hr@steelplant.in","role":"HR_ADMIN"}
2026-06-05 12:06:00 [INFO   ] User login success  {"email":"timeoffice@steelplant.in","role":"TIME_OFFICE"}
2026-06-05 12:10:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:12:44 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 12:15:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 12:15:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:15:24 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 12:15:33 [INFO   ] User login success  {"email":"hr@steelplant.in","role":"HR_ADMIN"}
2026-06-05 12:15:40 [INFO   ] User login success  {"email":"timeoffice@steelplant.in","role":"TIME_OFFICE"}
2026-06-05 12:15:46 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 12:15:51 [INFO   ] User login success  {"email":"timeoffice@steelplant.in","role":"TIME_OFFICE"}
2026-06-05 12:17:54 [INFO   ] User login success  {"email":"hr@steelplant.in","role":"HR_ADMIN"}
2026-06-05 12:18:30 [INFO   ] User login success  {"email":"admin@steelplant.in","role":"IT_ADMIN"}
2026-06-05 12:20:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:25:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:30:00 [INFO   ] [scheduler] ▶ Starting: sync_health_check
2026-06-05 12:30:00 [INFO   ] [scheduler] ▶ Starting: attendance_live_sync
2026-06-05 12:30:00 [INFO   ] [scheduler] ▶ Starting: leave_sync
